data,Hate_speech,length,laughs,bad_words,misspell
"['gost', 'compar', 'preç', 'merc', 'sapat']",1,57,0,1,1
"['tant', 'sapat', 'bonit', 'sp', 'ate', 'vontad', 'fic', 'aqu']",1,73,0,1,2
"['rt', '@', 'sentimentogay', 'gaysapat', 'ué', 'sim', 'nos', 'parec', 'assim', 'tá', 'cham', 'heter', 'pod', 'm…']",1,140,0,1,3
"['oi', 'vc', 'sapat', 'n', 'sab', 'aind']",1,41,0,1,1
"['sapat', 'tud', 'segu', 'aly', '😂']",1,58,0,1,3
"['raian', 'sapat', 'fld', 'dá', 'mh', 'bund', 'k']",1,40,0,2,4
"['quant', 'am', 'deu', '😍', '090317', '101201', 'sapata', '💕', 'fal', 'am', 'vid', 'coraçã', 'corp']",1,106,0,1,3
"['sapat', 'q', 'eh', 'pi', 'q', 'hom', 'qdo', 'receb']",1,51,0,1,1
"['divers', 'pó', 'trabalh', 'discut', 'fã', '#', 'karamel', '@', 'youtub', 'ganh', '100', 'lik', 'sapat']",1,109,0,1,1
"['arrum', 'exat', '3', 'min', 'pra', 'trabalh']",0,43,0,0,0
"['lind', 'coloc', 'sonec', 'deslig', 'despert', 'intelig']",0,73,0,0,0
"['chate', 'q', 'fech', 'vc', 'moza', 'tá', 'saind', 'mod', 'consegu', 'fal', 'pra', 'ninguém']",0,96,0,0,1
"['rt', '@', 'eviesr', 'amo', 'indústr', 'sapata', 'brasil']",1,77,0,1,1
"['vár', 'sapat', 'lind', 'aqu', 'escol', 'ker']",1,40,0,1,2
"['اه', 'يالوقاحه', 'كانوا', 'يبي', 'يحولونه', 'هيئة', 'التحقيق', 'والادعاء', 'العام']",1,90,0,0,9
"['@', 'bielvol', '@', 'paulinh4', 'bast', 'frequent', 'um', 'minut', 'grup', 'rex', 'pra', 'ver', 'surpr', 'grit', 'sapat']",1,124,0,1,2
"['vot', 'peza', 'agor', 'tom', 'cza']",1,38,0,0,2
"['cuid', 'poupanc', 'pessoal', 'lembr', 'acontec', 'epoc', 'col', 'ne']",0,78,0,0,1
"['sab', 'ach', 'engrac', 'govern', 'nao', 'pens', 'cort', 'regal', 'benefici', 'desnecesari', 'favorec', 'porqu', 'ser', 'ne', 'clar', 'ate', 'nao', 'qu', 'enxerg', 'sao', 'esta', 'la', 'defend', 'propri', 'inter', 'empresari', 'cas', 'tamb', 'comec', 'tom', 'atitud', 'mud', 'vez', 'tod', 'roubalh', 'ness', 'pal', 'tendenc', 'so', 'pior', 'pov', 'porqu', 'dinh', 'invest', 'nao', 'aument', 'salari', 'regal', 'nao', 'falt']",0,527,0,0,2
"['carioc', 'merec', 'pessoal', 'so', 'sab', 'tom', 'banh', 'sol', 'pra', 'violenc', 'nao', 'deu', 'outr', 'ond', 'tir', 'nao', 'coloc', 'dia', 'acab']",1,153,0,0,1
"['pod', 'retir', 'lucr', 'banc']",0,39,0,0,0
"['cad', 'galva', 'pra', 'narr', 'agor', 'fal', 'fal', 'fal']",0,78,0,0,1
"['nao', 'possi', 'deput', 'tant', 'carg', 'comision', 'disp', 'tip', 'cois', 'precis', 'ser', 'cort']",0,124,0,0,1
"['honest', 'aprov', 'projet', 'orig', 'vam', 'acab', 'farr', 'brasil']",0,81,0,0,0
"['nao', 'pizz', 'anunci', 'anist', 'caix', 'sim', 'divulgaca', 'list', 'odebrecht']",0,83,0,0,2
"['ja', 'viu', 'band', 'faz', 'lei', 'contr', 'anticorupca']",0,57,0,0,1
"['olh', 'car', 'faz', 'alg', 'util', 'inter', 'publ']",0,59,0,0,0
"['ai', 'mbl', 'mobiliz', 'pov', 'vai', 'pra', 'rua', 'iron']",0,54,0,0,1
"['enquant', 'teor', 'segur', 'bronc', 'stf']",0,46,0,0,2
"['av', 'med', 'brasil', 'clam', 'pra', 'cim', 'corrupt', 'cade', 'nel']",0,77,0,1,0
"['hav', 'previsa', 'entr', 'plenari', 'comec', 'novembr', 'precis', 'aprov', 'projet', 'lei', 'med', 'ant', 'corupca', 'doi', 'milho', 'assinat', 'necessari', 'tamb', 'preserv', 'conteud', 'orig', 'projet']",0,223,0,0,3
"['bagunc', 'jeit', 'daqu', 'ha', 'pouc', 'vai', 'ter', 'juiz', 'prim', 'instanc', 'mand', 'gramp', 'ministr', 'stf', 'ja', 'nao', 'acontec', 'vai', 'diz', 'prov', 'colh', 'boa', 'fe', 'lei', 'magistrat', 'resquici', 'monarqu', 'tamb', 'precis', 'ser', 'revog']",0,272,0,0,4
"['poli', 'jamal', 'aprov', 'lei', 'prejudic', 'diret', 'indiret', 'pec', 'desdobr', 'cris', 'brasil', 'dev', 'dezen', 'centen', 'bilho', 'real', 'desvi', 'tod', 'ano', 'brasil', 'dinh', 'amig', 'faz', 'diferenc']",0,258,0,0,2
"['limit', 'ano', 'salari', 'poli', 'mesm', 'cois', 'nad', 'faz', 'coceg', 'poi', 'ganh', 'tripl', 'ganh', 'nao', 'cent', 'patrimoni', 'lux', 'ostent']",0,206,0,0,1
"['problem', 'sao', 'salari', 'problem', 'sao', 'verb', 'event', 'desembarg', 'receb', 'mil', 'jus', 'ceg', 'car', 'ped', 'vist', 'nao', 'ta', 'enxerg', 'nada', 'faz', 'ceg', 'ne', 'stf']",0,189,0,0,3
"['judiciari', 'acredit', 'nest', 'indic']",0,50,0,0,2
"['ger', 'riqu', 'naca', 'trabalh', 'poli', 'funcionari', 'publ', 'nao', 'ger', 'riqu', 'utiliz', 'cas', 'brasil', 'roub', 'pod', 'invent', 'med', 'nao', 'par', 'corupca', 'pal', 'nao', 'mud', 'nad', 'so', 'vai', 'pior']",0,248,0,0,4
"['poi', 'nov', 'receb', 'algu', 'sab', 'salari', 'aiv', 'mand', 'cort']",0,95,0,0,1
"['renat', 'voc', 'tod', 'raza', 'acab', 'desgovern', 'pass', 'tip', 'popul', 'inv', 'ensin', 'pesc', 'qu', 'dar', 'peix', 'perpetu', 'pod', 'qualqu', 'cust']",0,193,0,0,4
"['cois', 'relev', 'mulh', 'volunt']",0,54,0,0,0
"['diminu', 'salari', 'tbm', 'presid', 'coloqu', 'tet', 'salari', 'tod', 'poli', 'estabelec', 'aument', 'salari', 'acompanh', 'aument', 'salari', 'min']",0,168,0,0,2
"['nao', 'esquec', 'jus', 'tb', 'juiz', 'desembarg', 'etc', 'etc']",0,58,0,0,1
"['voc', 'sao', 'idiot', 'faz', 'voc', 'sab', 'execu', 'qu', 'interf', 'outr', 'pod', 'salari', 'sao', 'vincul', 'text', 'constituc', 'inform', 'nao', 'sant', 'pra', 'nao', 'pass', 'vergonh', 'fal', 'cois', 'nao', 'sab']",1,258,0,1,0
"['fal', 'algum', 'ment']",0,22,0,0,0
"['voc', 'fal', 'tud']",0,17,0,0,0
"['resum', 'bem', 'oper']",0,21,0,0,0
"['nunc', 'vi', 'tant', 'hipocris', 'pesso', 'so', 'tent', 'cort', 'gast', 'necess', 'basic', 'populaca', 'conced', 'aument', 'absurd', 'cl', 'apoi', 'golp', 'sab', 'bem', 'carn', 'cort']",0,206,0,0,2
"['ric', 'continu', 'ric', 'pobr', 'continu', 'pobr', 'retir', 'dign', 'delesis', 'sim']",0,95,0,0,1
"['alexandr', 'acion', 'vai', 'estud', 'pra', 'sab', 'comun', 'med', 'tem', 'sao', 'pi', 'comun', 'voc', 'pobr', 'met', 'best', 'fic', 'repet', 'mazel', 'igual', 'papagai', 'repetica']",1,200,0,1,2
"['porqu', 'nao', 'cort', 'gast', 'poli']",0,42,0,0,0
"['saud', 'educaca', 'empreg', 'seguranc', 'nao', 'exist', 'nest', 'pal', 'lamenta']",0,74,0,0,2
"['pec', 'dinh', 'ter', 'sair', 'algum', 'lug', 'nov', 'impost', 'aument', 'ja', 'exist', 'problem', 'educaca', 'saud', 'seguranc', 'corupca', 'resolv', 'vai', 'sobr', 'dinh', 'are']",0,213,0,0,3
"['pec', 'vid', 'vid', 'livr', 'mamat', 'esquerdalh', 'k']",1,75,10,0,3
"['fim', 'isenca', 'impost', 'tod', 'igrejascheg', 'dest', 'bagunc']",0,69,0,0,3
"['vai', 'tax', 'dinh', 'doaco', 'coit', 'mendig']",0,53,0,0,1
"['unic', 'cort', 'verdade', 'carn', 'acab', 'excess', 'benefici', 'diminu', 'salari', 'poli', 'ahh', 'clar', 'diminu', 'quant', 'tamb', 'bem', 'vind']",0,171,0,0,0
"['dev', 'nao', 'vai', 'sab', 'respond', 'pergunt', 'la', 'pf']",0,73,0,0,0
"['enquant', 'presid', 'nao', 'corag', 'prop', 'acab', 'tod', 'regal', 'benefici', 'deput', 'sen', 'mim', 'continu', 'ser', 'presid', 'qualqu', 'cas', 'candidat', 'releica', 'nao', 'vot']",0,227,0,0,1
"['paul', 'bertaz', 'voc', 'qu', 'ditad', 'nov']",0,56,0,1,1
"['sr', 'presid', 'brasil', 'lad', 'venh', 'reform', 'cheg', 'mimim', 'vam', 'trabalh']",0,98,0,0,1
"['pobr', 'met', 'best', 'ja', 'ja', 'fic', 'dinh', 'vai', 'sent', 'falt', 'bom', 'temp']",1,89,0,1,0
"['bom', 'temp', 'brasil', 'bom', 'temp', 'enta', 'lembr', 'ai', 'nao', 'lembr', 'nao']",0,91,0,0,1
"['sab', 'engrac', 'sim', 'pov', 'vai', 'pag', 'pat', 'reche', 'bem', 'gord']",0,79,0,0,0
"['pra', 'iri', 'faz', 'k', 'pra', 'poli', 'iri', 'ser', 'contr', 'poli', 'receb']",0,95,3,0,0
"['martin', 'sal', 'deix', 'ser', 'idiot', 'agor', 'ning', 'pod', 'discord', 'tem', 'mortadel', 'so', 'ness', 'pal', 'pobr', 'met', 'best', 'defend', 'direit']",1,151,0,1,1
"['viv', 'lav', 'jat', 'venh', 'delaco', 'poli', 'corrupt', 'can']",0,66,0,1,1
"['bernard', 'cab', 'deput', 'feder', 'ja', 'esta', 'moviment', 'anisti', 'caix', 'doi', 'exist', 'ate', 'dia', 'hoj', 'so', 'quer', 'condenaco', 'daqu', 'di', 'esta', 'quebr', 'esp', 'dors', 'lav', 'jat', 'delaca', 'premi']",0,237,0,0,5
"['repatriaca', 'dinh', 'parent', 'laranj']",0,48,0,0,1
"['cort', 'propr', 'carn', 'vend', 'so', 'ze', 'pov', 'ferr', 'cort', 'carn', 'diminu', 'inchac', 'maquin', 'publ', 'diminu', 'ganh', 'poli']",0,156,0,0,1
"['carn', 'nao', 'receb', 'salari', 'min', 'ja', 'aposent', 'nao', 'precis', 'su', 'menos', 'educaca', 'publ', 'unic', 'carn', 'cort', 'pobr', 'poli', 'ric', 'sera', 'ating']",0,201,0,0,2
"['reform', 'tribut', 'merc', 'div', 'nunc', 'cortara', 'carn', 'jur', 'div', 'publ', 'lev', 'cerc', 'quarent', 'tre', 'cent', 'orc', 'gast', 'primari', 'nao', 'cheg', 'cent', 'pec', 'nao', 'vai', 'resolv', 'nad']",0,223,0,0,4
"['perfeit', 'marci', 'lembr', 'muit', 'poli', 'sao', 'donosoci', 'empr', 'plan', 'saud', 'escolasfaculdadesunivers', 'particul', 'precis', 'desenh']",0,155,0,0,3
"['brasil', 'cris', 'precis', 'adot', 'cort', 'gast', 'populaca', 'aument', 'salari', 'juiz', 'edeput', 'tao', 'simpl', 'entend']",0,150,0,0,2
"['verdad', 'vam', 'ser', 'compreens']",0,34,0,0,0
"['rodrig', 'real', 'facil', 'compreend', 'compreend', 'golp', 'mestr', 'ah', 'ah', 'ah']",0,103,0,0,0
"['pal', 'ric', 'tant', 'roubalh', 'atrav', 'secul', 'acab', 'quebr', 'vez', 'med', 'aroch', 'aind', 'trabalh', 'nao', 'engan', 'nao', 'so', 'part', 'roub']",0,188,0,0,1
"['cort', 'propr', 'carn', 'reduz', 'deput', 'feder', 'sen', 'gabinet', 'consequ', 'reduca', 'mordom']",0,131,0,0,1
"['tem', 'fal', 'cort', 'propr', 'carn', 'enta', 'porqu', 'nao', 'comec', 'cort', 'aument', 'q', 'sancion', 'ministr', 'deput', 'assim', 'ja', 'pod', 'ver', 'melhor', 'desempenh', 'nao', 'pref', 'tir', 'gent', 'q', 'mesm']",0,227,0,0,0
"['car', 'velh', 'asquer']",1,44,0,0,0
"['populaca', 'tao', 'manipul', 'so', 'entend', 'doi', 'lad', 'nao', 'dev', 'ter', 'lad', 'nenhum', 'dev', 'lut', 'contr', 'tod', 'locuplet', 'dinh', 'part']",0,191,0,0,2
"['nao', 'verdad', 'govern', 'milho', 'funcionari', 'publ', 'sobr', 'nao', 'cort', 'tod', 'mund', 'sab', 'diss', 'esta', 'cort', 'carn', 'nao', 'carn', 'verm', 'ja', 'cheg', 'tem']",0,182,0,0,2
"['fal', 'recalc', 'nao', 'deu', 'cont', 'pass', 'concurs', 'ate', 'tent', 'nao', 'deu', 'ne']",1,97,0,0,1
"['car', 'presid', 'tem', 'sr', 'fal', 'cort', 'propr', 'carn', 'favor', 'comec', 'mordom', 'sr', 'inclusiv', 'aposentad', 'sr', 'previdenc', 'diferenci', 'poli', 'prim', 'it', 'ser', 'observ', 'nao', 'empacot', 'merc', 'esquin', 'nao', 'zomb', 'inteligenc', 'gentil']",0,309,0,0,2
"['vam', 'cort', 'gast', 'publ', 'vam', 'cort', 'tod', 'funcionari', 'confianc', 'indic', 'poli', 'vam', 'cort', 'tod', 'funcionari', 'alt', 'escala', 'indic', 'govern', 'concurs', 'publ', 'capacitaca', 'tecn', 'adequ', 'vam', 'cort', 'quant', 'poli']",0,275,0,0,6
"['fmi', 'ja', 'afirm', 'pais', 'inclu', 'potenc', 'econom', 'med', 'adot', 'brasil', 'sao', 'dur', 'inflexi', 'algu', 'ja', 'leu', 'defend', 'contr', 'assunt', 'seri', 'vai', 'mex', 'vid', 'tod']",0,235,0,0,3
"['fmi', 'nao', 'mand', 'econom', 'mund', 'vao', 'mer', 'rda']",1,57,0,0,2
"['especi', 'afirm', 'pec', 'nao', 'boa', 'princip', 'raza', 'porqu', 'nao', 'atac', 'problem', 'real', 'romb', 'orc', 'pag', 'jur', 'div', 'nao', 'audit', 'fog', 'logic', 'pag', 'jur', 'div', 'arecadaca', 'mai', 'so', 'cresc']",0,265,0,0,3
"['tod', 'especi', 'ment', 'pra', 'dar', 'bem']",0,49,0,0,0
"['sao', 'quas', 'so', 'pag', 'jur', 'div', 'vez', 'reform', 'tribut', 'princip', 'reform', 'sistem', 'div', 'publ', 'ning', 'mex', 'faz', 'ja', 'contr', 'poder', 'emprest', 'dinh', 'brasil', 'algum', 'lig', 'fmi', 'inclusiv', 'facil', 'culp', 'trabalh', 'program', 'soc', 'nao', 'represent', 'fati', 'orc']",0,362,0,0,2
"['nao', 'implant', 'impost', 'sobr', 'grand', 'fortun', 'nunc', 'audit', 'div', 'form', 'ilog', 'so', 'aument', 'apes', 'aument', 'arecadaca']",0,154,0,0,3
"['nao', 'exist', 'especi', 'econom', 'apen', 'func', 'aument', 'gast', 'publ', 'exig', 'sociedad', 'impost', 'cobr', 'gast', 'govern', 'incompet', 'sao', 'dur', 'inflexi', 'nao', 'pod', 'simples', 'quer', 'aument', 'impost', 'porqu', 'nao', 'dinh', 'pra', 'gast', 'sociedad', 'tamb', 'precis', 'dinh', 'pra', 'estimul', 'econom', 'sociedad', 'nao', 'conseg', 'pag', 'impost', 'enta', 'nao', 'pod', 'aument', 'gast']",0,427,0,0,2
"['marci', 'oliv', 'govern', 'dev', 'acab', 'privilegi', 'stf', 'congress', 'cam', 'deput', 'cnj', 'judiciari', 'geral', 'princip', 'aut', 'escala', 'govern', 'boa', 'med', 'tir', 'cost', 'trabalh', 'imoral']",0,256,0,0,6
"['paul', 'henriqu', 'nao', 'esquerd', 'nao', 'trat', 'ideolog', 'partid', 'pesso', 'precis', 'procur', 'font', 'segur', 'antagon', 'sobr', 'assunt', 'ant', 'us', 'logic', 'olh', 'problem', 'form', 'macr']",0,224,0,1,2
"['alem', 'tra', 'hilar', 'propr', 'carn', 'k']",0,54,7,0,2
"['unic', 'carn', 'q', 'cort', 'oferec', 'jantaresfil', 'mignon']",0,69,0,0,1
"['cort', 'carn', 'nad', 'tem', 'aqu', 'rj', 'pacot', 'maldad', 'deix', 'juiz', 'poli', 'sanguessug', 'ganh', 'mil', 'me', 'cort', 'so', 'ferr', 'pobr', 'aposent', 'sab', 'vai', 'acontec', 'pov', 'vai', 'acord', 'dess', 'vez', 'nao', 'vai', 'ter', 'desculp', 'forc', 'muit', 'panc', 'pilantr', 'sanguessug']",1,306,0,1,2
"['tem', 'abaix', 'redeglobodecorupca']",0,44,0,0,1
"['congel', 'salari', 'poli', 'poi', 'sao', 'nefast', 'naca']",0,77,0,0,1
"['quer', 'ver', 'bat', 'panel', 'pisc', 'luz', 'varand', 'quer', 'ver', 'bem', 'car']",0,95,0,0,1
"['ira', 'sent', 'propr', 'carn', 'infern', 'pag', 'esta', 'faz']",0,89,0,0,0
"['nunc', 'presid', 'gast', 'tant', 'melhor', 'comec', 'propr', 'cont']",0,83,0,0,0
"['dev', 'pergunt', 'sobr', 'carto', 'corpor', 'mes', 'gast', 'milho', 'muit', 'outr', 'govern', 'mes', 'dev', 'zer', 'carto']",0,163,0,0,1
"['pec', 'cort', 'carn', 'pov', 'porqu', 'poli', 'esta', 'intact', 'salari', 'aument', 'regal', 'continu', 'desvi', 'dinh', 'tamb', 'continu', 'enquant', 'lav', 'jat', 'nao', 'detect', 'ai', 'vai', 'bem', 'vind', 'brasil', 'poli', 'far', 'sac', 'ond', 'tod', 'eleico', 'pov', 'procur', 'vend', 'vot', 'poli', 'nao', 'faz', 'vot', 'fic', 'opta', 'poi', 'prejudic', 'tang', 'eleg', 'compr', 'vot', 'manipul', 'pov', 'sempr', 'burr', 'educaca', 'saud', 'tud', 'direit']",0,510,0,1,5
"['paul', 'voc', 'burr']",1,20,0,2,0
"['vao', 'bat', 'panelas', 'burosb', 'feit']",1,38,0,0,2
"['saud', 'educaca', 'nao', 'gast', 'invest', 'acab', 'farr', 'publ', 'dinh', 'acab', 'for', 'privilegi', 'fim', 'regal', 'punica', 'grav', 'crim', 'corupcaopi', 'ceg', 'nao', 'qu', 'enxerg', 'nao', 'ser', 'bom', 'saud', 'brasil']",0,269,0,0,3
"['petralh', 'est', 'cri', 'bols', 'ate', 'vir', 'venezuel']",0,80,0,0,2
"['cort', 'propr', 'carn', 'acab', 'financ', 'part', 'poli']",0,76,0,0,0
"['cortarse', 'propr', 'carn', 'propr', 'carn', 'outr', 'nao']",0,70,0,0,1
"['enquant', 'ministr', 'faz', 'farr', 'dinh', 'publ']",0,63,0,0,0
"['vao', 'peg', 'dinh', 'volt', 'sanguessug']",0,64,0,0,0
"['cort', 'carn', 'regal', 'poli', 'brasil', 'vam', 'faz', 'sacrifici', 'tem']",0,97,0,0,1
"['ate', 'agor', 'so', 'cort', 'ac', 'porqu', 'fil', 'mignon', 'continu', 'nad', 'brac']",0,77,0,0,2
"['so', 'convers', 'mol', 'desd', 'golpe', 'pod', 'nao', 'tem']",0,56,0,0,0
"['cort', 'propr', 'carn', 'pova', 'engan', 'sistem', 'es', 'got', 'televisa']",0,77,0,0,1
"['impopul', 'ja', 'mord', 'cort', 'propr', 'carn', 'nao', 'bem', 'porqu', 'nao', 'carn']",0,95,0,0,0
"['to', 'lig', 'gast', 'carto', 'corpor', 'utilizaca', 'avio', 'fab', 'sub', 'cort', 'carn']",0,124,0,0,2
"['cort', 'propr', 'picanh', 'churrasc', 'doming', 'dev', 'ter', 'falt', 'churasc']",0,85,0,1,1
"['porqu', 'nao', 'reduz', 'salari', 'milionari', 'tod', 'cl', 'poli', 'porqu', 'nao', 'nao', 'cri', 'lei', 'tod', 'poli', 'arqu', 'desp', 'porqu', 'nao', 'acab', 'for', 'privilegi', 'parlament', 'porqu', 'nao', 'cri', 'mecan', 'pra', 'coloc', 'corrupt', 'cade', 'faz', 'devolv', 'roub']",0,311,0,1,2
"['concord', 'pec', 'vi', 'report', 'hoj', 'g', 'farr', 'ministr', 'avia', 'fab', 'fiq', 'revoltadoes', 'pal', 'nao', 'consert', 'nao']",0,166,0,0,3
"['farr', 'ministr', 'poli', 'gent', 'govern', 'avia', 'fab', 'pag', 'cont', 'cort', 'carn', 'nao', 'exist', 'agor', 'viaj', 'avia', 'carr', 'ai', 'acredit']",0,185,0,0,1
"['ahhh', 'cort', 'propr', 'carn', 'vou', 'fic', 'med', 'enta', 'cort', 'carn']",0,99,0,0,0
"['desd', 'assum', 'so', 'falafalam', 'resoluca', 'nenhum']",0,52,0,0,2
"['sr', 'presid', 'brasil', 'lad', 'venh', 'reform', 'cheg', 'mimim', 'vam', 'trabalh']",0,98,0,0,1
"['prim', 'aument', 'amig', 'ferr', 'pov']",0,58,0,0,0
"['precis', 'reduz', 'cust', 'brasil', 'reduca', 'privilegiosreduca', 'numer', 'deput', 'senadoresreduz', 'numer', 'instanc', 'recurs', 'judiciari']",0,164,0,0,7
"['nao', 'vi', 'cort', 'algum', 'deix', 'gast', 'nao', 'cort']",0,50,0,0,0
"['porqu', 'inv', 'tir', 'populaca', 'pobr', 'tamb', 'nao', 'cri', 'impost', 'sobr', 'grand', 'fortun', 'exon', 'carg', 'partari', 'comissa', 'cort', 'salari', 'regal', 'deput', 'sen', 'secretari', 'presid', 'republ', 'diminu', 'salari', 'aut', 'magistr', 'ai', 'sim', 'comec', 'acredit', 'nest', 'govern', 'brasil', 'melhor']",0,358,0,0,4
"['film', 'novel', 'culp', 'sempr', 'mord']",0,49,0,0,0
"['tem', 'expliqu', 'sent', 'propr', 'carn', 'ja', 'nao', 'vao', 'ser', 'cort', 'nad', 'verb']",0,100,0,0,0
"['voc', 'dev', 'trabalh', 'dobr', 'tripl', 'nao']",0,66,10,0,1
"['sen', 'pag', 'r', 'mil', 'reform', 'gabinet', 'romer', 'juc', 'pmdbr']",0,68,0,0,3
"['bem', 'lembr', 'marc', 'alv', 'pec', 'import', 'tao', 'sonh', 'reform', 'poli', 'ja', 'particip']",0,111,0,0,1
"['dinh', 'mao', 'sab', 'vai', 'precis', 'faz', 'supr', 'necess', 'cas', 'empr', 'est', 'municipi', 'pal', 'unic', 'sab', 'aond', 'econom', 'cort', 'pra', 'nao', 'ver', 'negoci', 'afund', 'rest', 'sao', 'julg', 'nao', 'sab', 'acontec']",0,319,0,0,1
"['discord', 'part', 'porqu', 'inv', 'tir', 'populaca', 'pobr', 'tamb', 'nao', 'cri', 'impost', 'sobr', 'grand', 'fortun', 'exon', 'carg', 'partari', 'comissa', 'cort', 'salari', 'regal', 'deput', 'sen', 'secretari', 'presid', 'republ', 'diminu', 'salari', 'aut', 'magistr', 'ai', 'sim', 'comec', 'acredit', 'nest', 'govern', 'brasil', 'melhor']",0,378,0,0,4
"['voc', 'viu', 'ja', 'send', 'cobr', 'impost', 'pesso', 'aplic', 'dinh', 'outr', 'pais', 'quant', 'cort', 'salari', 'aument', 'impost', 'ai', 'nao', 'resolv', 'problem', 'sim', 'agrav', 'cad', 'vez', 'agor', 'cort', 'gast', 'desnecesari', 'sim', 'val']",0,261,0,0,2
"['govern', 'nao', 'pod', 'ter', 'carn', 'carn', 'esta', 'cort', 'pov', 'via', 'deserv', 'publ']",0,102,0,0,2
"['cort', 'propr', 'carn', 'ond', 'ministr', 'burl', 'regr', 'fab', 'voo']",0,75,0,0,1
"['brasil', 'amanh', 'diss', 'por', 'amanh', 'agor', 'fal', 'aqu', 'recuperaca', 'pal', 'long', 'praz', 'ano', 'ate', 'la', 'govern', 'bem', 'ai', 'brasil', 'ja', 'nao', 'afund', 'vezv', 'vend']",0,228,0,0,2
"['melhor', 'comec', 'cort', 'desp', 'porqu', 'nao', 'ate', 'enta', 'nenhum', 'presid', 'gast', 'tantocomec', 'cort', 'propr', 'carn']",0,134,0,0,1
"['cort', 'carn', 'pov', 'sim', 'pq', 'aut', 'salari', 'mordom', 'nao', 'entr', 'limit', 'pec', 'maldadef', 'tem']",0,119,0,0,2
"['engrac', 'met', 'mao', 'dinh', 'populaca', 'temp', 'quer', 'ajud', 'empr', 'priv', 'oi', 'dinh', 'publ', 'jeit', 'esper', 'outr', 'meteor', 'dar', 'reset', 'nov']",0,182,0,0,1
"['cort', 'propr', 'carn', 'churrasc', 'planalt', 'cham', 'unic', 'carn', 'cort', 'mamat', 'cert', 'nad']",0,139,0,0,1
"['pi', 'car']",0,55,29,0,2
"['reform', 'urgent', 'prox', 'previdenc', 'pec', 'fich', 'pert', 'dev', 'faz']",0,95,0,0,3
"['cort', 'propr', 'carn', 'aument', 'gast', 'propagand', 'ta', 'bom']",0,74,0,0,0
"['huahuahuahuahuahu', 'pi', 'presid']",0,55,0,0,1
"['so', 'falt', 'acab', 'farr', 'carto', 'corpor']",0,55,0,0,0
"['gast', 'milho', 'mes', 'carto', 'corpor', 'hipocrit']",0,65,0,0,0
"['ger', 'impopular', 'elei', 'parlament']",0,73,0,0,1
"['quer', 'sab', 'pq', 'pov', 'pag', 'err', 'poli', 'pq', 'nao', 'cort', 'propri', 'salari', 'verb', 'gabinet', 'mand', 'emb', 'mont', 'auxili', 'parlament', 'so', 'serv', 'sug', 'dinh', 'publ', 'acab', 'roubalh', 'q', 'brasil', 'avanc']",0,254,0,0,1
"['tod', 'pais', 'sair', 'dess', 'cris', 'econom', 'sair', 'alt', 'invest', 'educaca', 'tecnolog', 'ja', 'brasil', 'receit', 'contrari', 'result', 'ja', 'sab', 'volt', 'republ', 'banan', 'cl', 'med', 'volt', 'pobr', 'pobr', 'volt', 'semiescravida']",0,272,0,0,2
"['poli', 'ai', 'brasil', 'pratic', 'nenhum', 'fich', 'limp', 'sao', 'mai', 'ladro', 'brasil']",0,101,0,0,2
"['acab', 'mordom', 'comun', 'vao', 'trabalh', 'corrupt']",0,72,0,1,1
"['caminh', 'cresc']",0,33,0,0,0
"['clar', 'nao', 'votaca', 'g', 'ai', 'favor', 'pec', 'dar', 'verd', 'contr', 'vermelh', 'vam', 'ver', 'real', 'impopul']",0,131,0,0,2
"['faz', 'list', 'cinquent', 'it', 'tivess', 'govern', 'pov', 'pov', 'tud', 'difer', 'govern', 'so', 'pens', 'enriquec', 'propri']",0,180,0,0,0
"['peocup', 'pal', 'suj', 'outrosproblem', 'delesignor']",0,79,0,0,3
"['carn', 'carapal']",0,29,0,0,1
"['var', 'aposentad', 'vai', 'sent', 'cort', 'k']",0,78,12,0,1
"['final', 'cheg', 'hor', 'trabalh', 'pra', 'ter', 'cois', 'ness', 'pal', 'ja', 'sent', 'troux', 'trabalh', 'pra', 'pod', 'compr', 'cois']",0,147,0,1,0
"['preparems', 'tod', 'cort', 'concurs', 'publ', 'podera', 'coloc', 'apadrinh', 'alt', 'salari', 'concurs', 'verb', 'saud', 'educaca', 'seguranc', 'publ', 'aguard', 'aument', 'assalt', 'reduz', 'gast', 'bast', 'faz', 'cort', 'alt', 'salari', 'carg', 'comision', 'concurs', 'benefici', 'ges']",0,319,0,0,5
"['carn', 'aument', 'var', 'categor', 'serv', 'servil', 'dao', 'suport', 'tud', 'send', 'feit', 'unic', 'vai', 'sent', 'impact', 'real', 'pov', 'incri', 'parec', 'tao', 'alien', 'grand', 'parcel', 'apo', 'louc']",0,251,0,0,0
"['tont', 'acredit', 'ness', 'palhac', 'vai', 'cort', 'apen', 'pobr', 'necessit', 'saud', 'educaca', 'govern', 'pra', 'ser', 'aprov', 'terceirizaca', 'me', 'vao', 'aprov', 'caix', 'delaco', 'odebrecht', 'pod', 'ser', 'realiz', 'nao', 'pun', 'imund']",0,268,0,0,5
"['nao', 'vai', 'ter', 'golp', 'dilma', 'pov', 'bonit', 'trabalh', 'vai', 'coloc', 'la', 'nov']",0,83,0,0,1
"['tod', 'nocaos', 'argument', 'adestradojog', 'culp', 'sab']",0,66,0,0,2
"['antoni', 'oliv', 'venezuel', 'gasolin', 'val', 'centav', 'dol', 'potenc']",0,90,0,0,1
