text,hate_speech
"@MarleneBicalho Bora fazer um campeonato, Madry? hahaha... Vc podia ser minha mãe, embora ache que não tem idade.. snifff #saudadedemainha",0
"O desejo do homem é pela mulher, mas o desejo da mulher é o desejo do homem. Ou mais ... # Palavra Mulher",1
@keilapitica @otmar03 @FussballSehr @GABRIELPlNHEIRO @pauloap @ClaudeLuca_ @wendellgjj a da mulher é essa aqui  https://t.co/ZDnUCFPDqh,0
"@CapitalismoOP vishii.. eu tive q entrar pelo google, digitar facebook. depois de algumas tentativas consegui entrar na minha conta..ufa",0
"@simonlestrange ah é pq postaram
a foto sem a kat e a eme aí falaram que na vdd a imagem tinha que tá em branco pq sem q cassie nd existiria",0
'Eu passei para sua esposa e deixei o g o z a d a',1
"E tem gente do Nordeste e de Menoura que acha ruim as piadas regionais ... você sempre vai ficar bravo, e eu vou cuidar disso. Acostume-se",1
"O #PNR apresenta-se pela primeira vez em #SantaMariaFeira em autárquicas.
Força #AnselmoOliveira
@Lusa_noticias _ https://t.co/6Ot13kpoXX",0
a culpa do brasil estar do jeito que tá é única e exclusivamente da dilma,0
"RT @JOAQUINVOLTOU: DEFENDENDO AS BRANCAS E LOURAS .
CONDENANDO O NEGRO. 
RACISMO, ATÉ QUANDO? https://t.co/qKdhMDYor0",1
"lembrei d quando meu pai chamou uma mulher d burra e ele foi parar na delegacia
""ele falou que sou burra""
""eu falei q ela é burra mesmo""",1
Trump diz que refugiados devem voltar a seus países. Por que essa não é uma opção https://t.co/5Rh77WFmVB,1
"Recomendo isto aos jornalistas-terroristas do cartel da comunicação social, aos comentadores e à carneirada histéri _ https://t.co/RWgDSmXnxV",1
"Porto acolhe em abril o ""Dia das Boas Ações"" | Invicta de Azul e Branco https://t.co/XuP9RGRKmk",0
Roberta cara feia e saudável # bbb17,1
"Os homens são todos iguais, deixam tudo para a última hora. O dia dos namorados já é amanhã e só hoje é que começaram a roubar aos relojoeiros",1
'Velho babao para de falar asneiras na nossa pagina',1
Algo que incomoda extremamente a esquerda: uma MULHER que não se vende ao discurso barato politicamente correto do _ https://t.co/LEzAkFyHI5,0
"RT @ Leandroow3: Feliz Dia ""Não tenho roupa para sair""",1
"Não faço ideia o que é que a Emma Stone disse no discurso de aceitação do Óscar.
Mas ficava a ouvi-la em loop a noite toda
#Oscars",0
"""Quem não conheça as fufas que as compre"" foi a melhor frase que disse hoje, fds",1
"@Famel_Zundapp e a Famel, cabe na Quechua?",0
'O encantador de burros pegou mais dois',1
"Uma Constituição atípica e “sui generis” https://t.co/4QFD5xg3gY 
#Justiça #PNR #RenovarPortugal",0
"Que é que admiro nos militantes nacionalistas?
https://t.co/GbWIVGjtXg 
#PNR #RenovarPortugal #Nacionalismo",0
RT @AnapazBraulio: @AntonioGeovani4 Angola não wi,0
"Finalmente deixou esta velha gorda
Agora é só esperar que o dólar baixe para que eu possa ir para a Disney sem preocupações",1
"Meninas, cheguem-se à frente, ele merece.
E têm já uma hipótese dia 31 no ""Popular"" em Alvalade e a partir de dia 4 _ https://t.co/Rmn3mcLJvr",0
PS: TROCO POR UM CRENTE! PAGO A DIFERENÇA!!!!,0
'maria vai lavar uma louca que voce ganha mais ',1
@carolguzowski sim! falar em trabalho pra essa galera é muita ofensa,0
Ta p deu à luz a mulher mais burra em mim,1
'Copa do Mundo sem você e dois B's muito kkk',1
"""DEVOLVER MINHA NIKA MARIKA NÃO COMPLICADA""",1
RT @tordilho2: #SerMulherÉ Não ser homem https://t.co/ajLjesDTM9,1
"""Romulus in Busta""",1
RTolhosvioleta_: Hoje é o dia do melhor ser do planeta: a mulher,1
'Marias tremem pro Galo e borram pros argentinos FATO',0
Feliz Dia da Mulher na embalagem certa! https://t.co/hl3A1wmiXz,1
Audiência pública sobre Ideologia de Gênero em #Niteroi/RJ. https://t.co/DFTmBLtovV,0
"hj Eu vi uma mulher gorda pesar em uma farmácia com um havaiano e entendi o significado da palavra ""esperança""",1
"Rindo até 2020. Foram reclamar do banimento do Trump de alguns países, ele foi lá e baniu todos os refugiados. Como não amar?! ",1
"O racismo da esquerda passando na sua tl. Esse pode, esse é politicamente correto, aí não tem protestos. Imagina se _ https://t.co/Yh5eBHEiN2",0
Sua vida está protegida por milhões de Brasileiros que oram por ele todos os dias.Deus está nesta causa. https://t.co/5643HNZKx3,0
Olhando para a bunda de Ellen Roche https://t.co/LGZYkikSeP,1
"Nada contra o preto, mas PREFERO que o palmito branco leitoso esteja na minha boca rsrs",1
"Enfie seus 7 dedos na bunda, FDPs argentinos",1
E os países acolhendo refugiados. Tem que gastar dinheiro ajudando essa gente lá no seu país. Infelizmente essa gen _ https://t.co/C8jiZEEIfV,1
Você acredita que o governo Obama concordou em receber milhares de imigrantes da Australia? Por que? Vou analisar este acordo idiota!,0
"@Crl_Lais  sapatão linda, mt maneira",1
"Não há Mimimi de esquerda na Bulgária.
Eles sofreram na pele com a URSS.
Eles não querem globalismo ou comunismo ou _ https://t.co/IwxdlSI6yv",1
"Um a cada DOIS DIAS, um absurdo total!! Já a imprensa prefere fazer carinha de nojo para Trump... https://t.co/VqqOMv0lqN",0
'E foi defenestrada pelo mesmo povo que nao aceita insulto ',0
@aninha_ebc Tá no msn????,0
E as indiretas pra Grazi nao param... http://t.co/HLEWqoe9cD,0
"Até agora, este é o melhor especial de stand-up que vi em 2017.
Boa surpresa https://t.co/xHDAjmpT7f",0
"""Manteiga""",1
@Curate_Angola aposto que se esses adolescentes tivessem lidado com essa situação desde pequenos não o fariam,0
"A NASA ACHOU MAIS 7 PLANETAS 
E VOCÊ AI, QUE NÃO CONSEGUE ACHAR UM SÓ EMPREGO",0
'Espere este gelo derreter e use para lavar o cabelo',1
Definição de bom balneário https://t.co/Nh5OlibSkT,0
Aposto que um bom advogado podia criar um bom argumento do fato do presidente Obama grampear meus telefones em Outu _ https://t.co/VOacDfTDaQ,0
@filhadolula eu lutei mas ai ela raspou a cabeça e ta mto sapatão isso ta acabando cmg...........,1
meu malvado favorito caiu?,0
"Também o Barreiro terá uma candidatura do PNR @rpsantos1970 https://t.co/QGSfThJw1x
#Barreiro #Portugal _ https://t.co/7LabEYTfIZ",0
RT @JOAQUINVOLTOU: O TUITER AINDA RESPIRA https://t.co/c3iyZGYkRh,0
RT @SagginFernanda: Esse merece RT... já que a imprensa não faz questão de divulgar.. https://t.co/zkU97HPvI9,0
'Temos que acabar com esses rotulos de esquerda ou direita Tem politicos corruptos em todos os partidos Vemos com clareza que alguns partidos defendem interesses da elite e outros do povao Outra PMDB e PSDB nao sao partidos sao quadrilhas organizadas',0
Não é o próprio governo ao estar sempre  a falar disto que causa mais ruído?? https://t.co/LR5O6Az65T,0
Fotos inéditas de um rapaz de bem desavisado que viu metade do programa #AmorESexo antes de desligar a TV https://t.co/4BcJhhroW5,0
'Prendam logo o chefe mor da corrupcao',0
@Estadao @Emais_Estadao Otro mimimi de feministas https://t.co/t9LOPMbtMb,1
"@ jufabiana25 É bom saber, mas por que tem outro Dia da Mulher?",1
"Se ele me chama de branco, por que não posso chamá-lo de preto?",1
"hj Eu vi uma mulher gorda levando os havaianos para pesar na farmácia e entendi o significado da palavra ""esperança""",1
CBF = Confederação de Bundões do Futebol !,0
"""Essa bunda ainda tem o meu nome nela""",1
"Não mereço ser estuprada no banheiro feminino por uma mulher trans lésbica!
SEM ideologia de gênero",1
reclama que o temer é corrupto mas na hora de votar na dilma com ele de vice nem ligou né?,0
"RT @Egocentricpapi: A sábia é outra loja de mambo, não tem como! Não é estúpido, pode ser bonito, mas estúpido, você pode morrer.",1
As feministas deveriam passar 18 horas por dia lavando pratos sem descansar!,1
to começando a acreditar que jesus foi crucificado por ter feito uma piada do nordeste,1
"O Porto não ganhou nada, pois Pinto da Costa deixou de tirar fotos de seios brasileiros para tirar fotos de pernas mexicanas ...",1
"@fcancio 
Faz ele muitíssimo bem!",0
'Cheiro de coco aqui',1
'Felizmente extirpamos o ProjeTo defoder o povo dos clePTorruPTo',1
"Porque embora você seja nojento como pés de cu, quando eu era criança, eu sabia que nas mulheres você nem bate ... https://t.co/x9SvwrUSLT",1
"RT @joaoo_gaspar: Esse sorriso é branco, mas não é por causa da Colgate https://t.co/I9H1bR4i8k",0
"Os Resistência vão voltar para fazer um concerto no Bataclan.
Eu sei que dizem que um raio não cai 2x no mesmo sítio mas deixem-me sonhar",0
"Acredite se quiser: Existe agora ""agefluid"" - faz parte da ideologia de gênero provavelmente - que faz parte do ati _ https://t.co/B2YNzJmzTk",0
"Nosso livro tá com um mega desconto na @amazon! Sai só por R$ 17,94! https://t.co/4XWtzrIYYx via @amazon",0
ATENÇÃO: Todos os preços inacreditavelmente pela metade do dobro. #BlackFriday #Brasil,0
'Junior chamado e terreno nas atitudes,1
"@santosluccc você não conhece os refugiados, não sabe a índole de cada um deles, não sabe nem se quer se há um terrorista lá",1
"@Direita_blog Pena que as feminazis de todo o mundo sejam covardes e não façam nenhum mega mijaço, cagaço, ou similar, nos países do islão.",1
"RT @pauloap: Ué, não lutam por igualdade? https://t.co/SfwMDEC3q5",0
'Nao teve nenhum penaltizinho pro inutil Penaldo bater  Ahhh poxa juizao',0
'a zika mosquita estocadora de vento tambem esta de mudanca pro Uruguai vai ser vizinha do molusco',1
@cabarefenty KKKKK Essa foto ficou muito sapatão?,1
"Não é só porque tá na moda, que é bonito, mulheres. #cuidem",0
@GABRIELPlNHEIRO @FakeRede só é legal pq mostra como o Jason morreu,0
Ta p nascer mulher mais burra q eu,1
"sabe aquelas correntes tipo""quanto + like mais ajudaremos as filipinas com o tufão""? poise! 1º lote de likes entregue http://t.co/UKKDNtQ4RY",0
"RT @JOAQUINVOLTOU: DEFENDENDO AS BRANCAS E LOURAS .
CONDENANDO O NEGRO. 
RACISMO, ATÉ QUANDO? https://t.co/qKdhMDYor0",1
RT @MoniqueCheker: Famílias também perderam lavouras. Ministério da Integração Nacional respondeu dizendo que faz vistoria nas barragens. E _,0
'E os vermes do psdb Aaaa isso nao vem ao caso  ',1
me tirem daqui http://t.co/Ur9Du2bO,0
"'Be in Janet, raiva inútil destruiu a vaca brasileira'",1
se fosse o mito cuspindo no jean seria homofobia né,0
a resposta ao racismo é parar de dizer que Morgan freeman q disse isso,1
'Você é doente',1
A mulher é engenheira nuclear e consegue ser boa na cozinha puta merdaaaaa #MasterchefBR,0
"""SOU MOCIDADE INDEPENDENTE""
FALOU O MACONHERO, 32 ANOS, SÓ TEXTÃO NO FEICE E MORA COM A MÃE... 
NÃO É MOCIDADE MUITO MENOS INDEPENDENTE.",0
URIME SAPATÃO SDDS @attomiter https://t.co/hNz7wYc1WC,1
"LISBOA,amanhã é a vossa vez.
21h30,Teatro do Bairro.
Há menos bilhetes q rins dos defesas do Braga depois do Mitro _ https://t.co/mkqGIxSpUj",0
Rosanabandida saiu e fedorenta,1
'A historia desse cara com o moleque que subiu no octagon pra receber o cinturao e muito louca O cara pode ate ser sangue no olho mas o que ele fez pra ajudar o moleque nao e qualquer um que faz',0
Os benfas fufas ganharam sp kkk https://t.co/N0AyyOhO9D,1
E quem não gosta de comparar preços no mercado é um sonegador?,1
"RT @arikardnoir: Só acho que primeiramente criança não deviam ver essas cenas de beijos, independente dos géneros(gays ou heteros).. https: _",0
Olha a explosãooo qdo a Portugal chegar o Islão https://t.co/nrVDE1TI8a,1
"“E o Piauí quer assustar o mundo com esse número, senão nasceram em Los Angeles gente muito feia”.",1
'Ela e autoridade maxima do Judiciario nao e ministra da saude Vao se informar seus zes ruelas',1
"RT @pauloap: Ter dó de traficantes e estupradores se matando dentro da cadeia? Gente honesta tem dó das vítimas, isso sim.",0
Enfie no rabo da sua mãe,1
"RT @ alerodrigues247: Como ser feminista:
Ser feio e gordo
Pague uma aposta em uma marcha
Isso seria cabelo
eu odeio homens
E a descoberta que faz a diferença _",1
"Porque só o @editorahumanas pode ser censurado e eu não?Eu odeio as feministas tanto qnt ele.. Elas só sabem dar e abortar!
#DireitosIguais",1
'Vá se lavar senhora',1
"homem nasce homem
mulher nasce mulher",1
"Sim , dia da mulher —_ Ata desculpa eu sou burra  https://t.co/HSFpdccEXK",1
RT @JanainaDoBrasil: 10- Eu entendo que não. Acho que muito do buraco em que o Brasil se encontra decorre da ausência de empreendedores dis _,0
"Muitos homens no meu Facebook desejam um ""Feliz Dia da Mulher"", mas o do clube é chamado de ATA feio e gordo",1
@luomobli @Curate_Angola não sei mas acho incorrecto.,0
"Chamem-me burra , eu n sabia q era dia da mulher até mo desejarem",1
'SRN SO A R A B U D A DO NEGAO',1
Estou triste com o quanto o cara acha que uma mulher é obrigada a dar a ele algo para falar no concurso. Ou ele chama de obscenidade.,1
técnico de automação mas não entendi e não é porque sou burra e não fui boa o suficiente nos testes e pré-requisitos e sim porque sou mulher,1
"As vítimas foram a ex-namorada dele, Rafaela Horbach, de 15 anos, mãe de seu filho de dois meses, e as irmãs... https://t.co/NsjP1cWmub",0
Bra é uma mulher que aceita ser amante!,1
DISTRIBUÍ NO PROTESTO ONTEM KKKK A CULPA NÃO É MINHA HEIN http://t.co/at193MaRgK,0
Atualização Semanal da @WhiteHouse (Casa Branca): https://t.co/MMB4qcUzWq https://t.co/nSgM9fY7J4,0
'o teucuquente porem continua dando adoidado',1
"""Vá tomar o remédio antigo de KKKK SV GAGA""",1
'Ele voltou para a escola e sentou no kkkk infantil',1
RT @csnunes1: Realmente não defende mulheres. Simples assim. Em alguns momentos ataca ferozmente mulheres que não estejam seguindo sua cart _,0
Acho que agora ela se perdeu de vez..Kkkkkkkkk que dó.... https://t.co/gt6t4iRyYv,0
RT @lionnisterz: SAPATOS TÃO NERVOSOS https://t.co/utM5uaa14Y,1
"o que adianta vc dizer que sente pena e não consegue refutar uma só linha do que falo????
Isso é uma tática para o _ https://t.co/sZT99syPKl",0
"RT @JhullyMelo79: gnt, eu n sou sapatao , esse viado q me chama assim kkk",1
"MAIS UM CASO DE CARECAFOBIA.
ATÉ QUANDO? https://t.co/MvBRhsd532",0
"@Estadao @Emais_Estadao @MichelTemer Feministas de ""usuárias da Internet"" que são de esquerda !!!",1
"""Você sabe o que ele tem mais do que nós. Ele tem mais e QSF.""",1
"RT @pxandreia: Negro, gay, pobre e apoiando o Bolsonaro.
Vocês precisam mudar o discurso pq essa de ""homofóbico, racista"" não cola mais.
# _",0
"@teresinhalopes A imprensa brasileira não pode dar ênfase a essas notícias. Do contrário, não aceitaremos receber refugiados muçulmanos.",1
"Achei um cabelo branco, sinto que os anos de tintura estão chegando. ",1
"RTOficialMrCatra: O pênis é o melhor alimento feminino porque contém carne, leite, ovos e preenche o abdômen por 9 meses.",1
"RT @_GlitteryKisses: Não estou de acordo, mas também temos de ter em conta que maior parte dos trabalhadores da Disney são americanos, educ _",0
"Feliz dia de: Gordo, feio, magro, bruxa, velho, frágil, empregada doméstica ...",1
"O #PNR, ao contrário do desinteresse dos demais partidos e dos órgãos de soberania, apoia a justa luta dos cabindas.
https://t.co/zwF4xKVKEe",0
E ele continuou os 8 anos dando para o menino. Isso é chamado de bobo! https://t.co/4kFCMXJCSJ,1
"""Ele voltou para a escola e sentou nos meninos kkkk.""",1
"Vocês podem denunciar aqui, gente: http://t.co/AAYwR4nOtv",0
"Sanções poderão ser aplicadas contra os Estados-membros da União Europeia que se recusarem a receber refugiados,... https://t.co/GyOGfFj70W",0
RT @carlosgpinto: Ainda tinha piada o Carlos Alexandre e o Sócrates partilharem uma cela.,0
"Vou começar andando de burca ali essas coisas não acontecem, ou sim, porque o homem é um ser miserável",1
"O Murilo  deixou as prova em branco, vou bater nele",0
'nao tiro um real do orcamento geral pra destinar a presidio com tanta falta em hospital ',0
Sen. McCain não deveria falar sobre sucesso ou falha de uma missão na mídia. Apenas torna o inimigo mais forte! Ele _ https://t.co/qmocE7t9UG,0
"""Namoras com uma cachopa e não usas o dia da mulher para irem as duas jantar fora? Tas burra?""
Não, mãe. Estou pobre ",0
@ Rachel Sherajade só será presa se brincar com a gordura ...,1
"Oi, amores... @dra_e @agdabritto @Tais_Renata @Coisasdelouco @joaohamu @RitaCassiaCosta @renatuuus Vcs num tem noção da correriaaaa Aff Xeru",0
"Quando todos os muçulmanos morrerem, o inferno certamente os dominará.",1
"Trans nunca vai ser mulher, além de pinto eles tem coração",1
O Eduardo Lourenço é um daqueles pensadores que parece ter descoberto tarde o unicórnio de conciliar Deus com... https://t.co/plc4Y6mQB0,0
"As refeições na #AssembleiaRepública deveriam ser iguais às das cantinas das escolas. Isso sim, seria dar o exemplo!
@govpt @antoniocostapm",0
'O cara que coloca  chiquinho  para  cirino e gabriel para jogar nao pode ser normal',0
"'O lugar de uma mulher na pia, fogão e cama'",1
"Eu sou mt burra, o menino falou ""feliz dia da mulher"" ai eu ""pra você também"", nem percebi",1
"RT @direitafalando: é hora de acabar com essa ciência sem fronteiras
um monte de gente pobre viajando para a europa no mesmo avião que eu _",1
