data,Hate.speech
"Não se sinta mulher de verdade se você ofende outras mulheres chamando-as de feia, estranha, magrela, gorda, etc",0
#Azerbaijan #Armenia Acundan Sibel Cana jest https://t.co/0nzcmEFlz7,0
0.52 ct Emerald Mens Engagement Wedding Ring in 14kt Gold Over Silver https://t.co/LrtghGMAGD,1
RT @ly_carr: Toda vez que vejo homem comentando que toda feminista é sapatão tenho vontade de gritar no ouvido dele QUEM DERA,1
RT @BlogDoPim: Tucanos se distinguem mal do PT: https://t.co/4oemPrjBg3,0
"Curso de Especialização em GESTÃO FINANCEIRA - Angola
Não deixe esta oportunidade passar!
Consulte-nos em…https://t.co/Fzd58YBJtY",0
National Orientation Agency/CISLAC Partner on Anti-Corruption Campaign.: https://t.co/QPXgdLw5qL https://t.co/y2yuGXgcAO,1
Incrível a facilidade que sapatao tem pra namorar,1
@belaaferaa aceitei pq sou uma sapatão sinistra,1
"Odeio sapatão por isso
Não desapega de ex nunka",1
"Não, em Angola não se fala criolo. Não, não te posso ensinar a dançar kizomba. Pára de dizer ewe e xe a falar cmg.",1
Minha sala só sapatao e viado,1
"RT @bani_j: @GAUAHAR_KHAN what to do, you're such a Bollywood starrrr yaarrrrr",0
RT @danversawyer: Quando eu to em dúvida se a mina é sapatao e ela fala que gosta de Anavitoria https://t.co/1TrEFxrypO,1
Bom dia só pras sapatão,1
@TercihHayirOK https://t.co/1gx93lWpnq,0
RT @coimbrinha04: amo o teu sorriso,0
"Quando há vontade política e se tomam as necessárias medidas, as coisas acontecem!
@realDonaldTrump… https://t.co/o7NDM53MFV",0
Ngm quer ir cmg na noite do branco,0
"RT @sinistro89: @letlima_ eu te amo, boca de dragão branco de olhos azuis sz",0
Deixei o teste de matemática em branco Kkkk o melhor é ver a cara de deboche da professora,0
"o meu verniz branco é mesmo feio, parece corretor 😖",0
Presidente dos dragões voltou a mostrar o seu descontentamento | Invicta de Azul e Branco https://t.co/oPLyuP1b4z,0
"Primeira vez que saio todo de branco, as pessoas vão achar que sou pai de santo",0
qnd q eu decidi q me vestir só de preto e ter um gato branco era uma boa ideia,0
Claro que elas não deixariam passar em branco! E com direito a um pulinho no PA! #amigas… https://t.co/hK3WLINI4w,0
"Porto acolhe em abril o ""Dia das Boas Ações"" | Invicta de Azul e Branco https://t.co/XuP9RGRKmk",0
RT @tatamoreira25: por mais dias como ontem kkkkkkkk foi loko,0
RT @UmaGuriaApenas: adoro ouvir música triste no carro porque encosto a cabeça no vidro e me imagino linda num clipe,0
eu to muito sapatao scrr,1
"Bicicleta Infanto Juvenil Aro 20"" Cindy Magento Fosco - Track Bikes
DE: R$ 363,78 POR: R$ 134,55… https://t.co/mgdcv9XMfn",0
Purificador de Água IBBL Mio Natural Branco https://t.co/eTAhgJZNOf + Cupom de Desconto: RCA-27231 https://t.co/AqoWntoO1w,0
"RT @diogo_sabio: Solinho destes às 8 da manhã é gnd mimo, mas faz lembrar mt o verão e um gajo não aguenta tar fechado numa sala de aula",0
"RT @kordeidoI: 6- emily fields

só se fode
emaya era lindo sim 
maria sapatão
merece bem mais 
ela toma tanto no cu que as vezes eu acho qu…",1
Rio Branco perde em casa (0-2 São José) https://t.co/vusPGJMVii,0
"O tempo está tao bom, para ir com um grupo de amigos á praia sentar na areia apanhar sol e falar sobre as cenas",0
"RT @DrHouse_FLA: E a última só pra não passar em branco, em Libertadores time bom de pênalti faz diferença, Flamengo está aquém.",0
"@gbila19 @satsld 
Que vc é gorda kkk
Luana 
Não 
Não
A verdadeira bet a feia 😂❤❤
Não
10/10",1
"@JosePMTrindade e quando a brincadeira for desculpa para tudo, eu deixo isto passar em branco.",0
RT @joanag129: Que lindo é vermelho e branco 🔴⚪ #carregabenfica #TheWalkingDead https://t.co/rbBjoUxPlB,0
Concursos Prefeitura de Visconde do Rio Branco 2017 – Inscrição https://t.co/cttOxioWiy,0
chá de chá (chá verde chá preto chá branco) todos parece só água ah nem,0
ainda bem que eu sou sapatão e não preciso disso,1
"@CancerJack basicamente é um miojo com calabresa, linguiça toscana e molho branco!",0
RT @billkuchman: It's ice versus fire on the poster for #GameofThrones Season 7! #gots7 https://t.co/NPZRvY04y5,0
"Achei um cabelo branco, sinto que os anos de tintura estão chegando. 😔😔😔",1
"Vou ter que compra tudo branco , já ate sei mais ou menos onde acho isso .",0
"RT @Caleira94: 3700 adeptos para ver o Benfica na Alemanha 🇩🇪, QUE LINDO É VERMELHO E BRANCO! ⚪🔴",0
Status: pegando o Uber mais clichê da vida ca sapatão ouvindo Ana Carolina.,1
"tenho q usar jaleco, calça branca, tênis branco, rede, máscara, luva .. e adivinha o que eu já tenho? NADA",0
@BiaArantes_real juro que eu ia comer achando que era chocolate branco 🙈 Socorro 🙈,0
"@GirafaDaTata sim, odeio sua atitude escrota de ser sapatão",1
RT @pqmorilu: Sou o Branco msm https://t.co/cudfMPX9Vv,1
"RT @SeguidorBrisado: Rostinho bonito envelhece, maquiagem sai com água, pele bonita enruga, cabelo lindo fica branco, corpo lindo cai, mas…",0
Daqui a pouco mudam de preto e vermelho p preto e branco 😂😂😂😂,0
"No centro, trânsito lento na Rua Pedro Ivo, desde a Rua João Negrão, nas proximidades do Terminal Guadalupe, até a Rua Barão do Rio Branco.",0
"Download de cabelo afro pra the sims 4 = pra ilustrar a guria coloca um monte de sim branco e loiro.
MIGA..
QUE QUE CUSTA..?",0
"meu pai veio me perguntar por que mulher é tão burra pra ter filho nova (adolescentes e tal), dei minha opinião e agora ele ta brabo comigo",1
"RT @ffernas: Pq é tão dificil admitir q ser homem ou mulher, gay ou n, branco ou negro n diz nada, só o q ha é gente honesta ou n, boa ou r…",0
"RT @SenhorSatanas: olá meninas, vcs acham que se eu passar um delineador branco eu fico mais bonito que esse gato? https://t.co/zgIdTfHPPO",1
"RT @CookieDoKooK_: KOOK COM 1 BOLSA DO EXÉRCITO OUTRA SUPER TENDÊNCIA, TD GÓTICO,TÊNIS É BRANCO PQ ALÔ É CARO

#BTSWellComebackToCHILE http…",0
"Levante-se diante do cabelo branco, honre o homem idoso e tenha temor do seu Deus. Eu sou Jeová. (Lv. 19:32)",0
"Arrisquei cantar essa canção em Tributo a Demis Rousso. Muito emocionada, fiquei com receio de dar branco na hora... https://t.co/rgCnuPfcEG",0
"Ser presidente é sinal de ser excepcional, vide Temer, Collor, Lula, Sarney, Castelo Branco, Jango, Getúlio, todos… https://t.co/ZfYzWfP2AQ",0
"vsf mano, eu fico perplexo de ver umas desgraça apoiar umas coisas tão absurdas, um dia é negro falando que quem salvou o negro foi o branco",0
"Lindo cabide, todo em branco com coração de apliques em pérolas da noivinha Elisangela. https://t.co/X71LBb7bYO",0
"Um novo dia é uma página em branco na sua vida. 
Escreva apenas o que vale a pena. 
Bom dia! https://t.co/7929FzzDuc",0
Ate aqui essa gente do rio branco me perseguido 😒😒,0
o que posso usar para lavar tênis branco?,0
"Não aceitamos o faz-de-conta da hipocrisia. Lutamos contra a censura do sistema e o marxismo-cultural.
@EsquerdaNet 
https://t.co/uME1JjUSTI",0
"Sapatao nao deveria sentir cólica, muito menos menstruar 😒",1
"RT @frasesdegays: se você não tem uma prima sapatão, a prima sapatão é você",1
"RT @becsamorim: eu queria dedicar esse tweet à minha sapatonice

obrigada vida por ser sapatão

bjs",1
@Giane13 sapatão? isso é bem coisa de sapatão shauishaius,1
"Forró que ouvi ontem: ""O homem que não chamar mulher pra dançar agarradinho é boiola e a mulher que não aceitar é sapatão""",1
"Eu tô inconformada, chorando, como pude ser tão burra? Sempre pensei que a Solange do aviões era mulher do Xand. Não vou conseguir superar 😖",0
"[9/3 09:11] jhu ❤: Bom viado mais lindo❤
[9/3 09:11] Dj Luizinho: Bom dia sapatão mais gostoza 😍❤",1
"Obrigada amigos.Já passamos de 600 inscritos em 24 horas. Inscreva-se no meu novo canal de entrevistas.
Vamos... https://t.co/FrF0HqrMx7",0
RT @jizzelieV: I fucking hate school like on some real shit,1
sempre válido saudar as sapatão,1
"RT @vascaindio: Difícil pra uma mina burra e insegura que nunca conquistou nada conviver com uma mulher bonita, inteligente e independente…",0
RT @cusBahia: Dossiê: Sapatão é revolução! Existências e resistências das lesbianidades nas encruzilhadas subalternas. Até 26/03 https://t.…,1
"RT @RhRaysa: [8h06 07/03/2017] Naily: Vai ter cschaçadaaa
[8h06 07/03/2017] Naily: Várias sapatão",1
E quem não gosta de comparar preços no mercado é sapatão?,1
Tem tanta sapatão bonita em SP que da ate vontade de ficar por aqui mesmo,1
"RT @SentimentoGay_: ""Você é gay/sapatão mesmo?""
""Ué sim""
""Nossa não parece""
Como assim tá me chamando de hetero é isso mesmo??? Como pode m…",1
"Oi, vc é sapatão, só n sabe ainda.. mas é",1
As sapatão tudo seguindo a Aly 😂😂😂 https://t.co/0OMpzkP0iN,1
Raiane sapatão fld dá mh bunda KKKKKKKKK,1
"Quanto amor meu deus 😍😍 

09/03/17 10:12:01: Sapatao 💕: Fala amor da minha vida. Meu coração fora do corpo",1
tem sapatão q eh pior q homem qdo recebe um ''não'',1
minha diversão pós trabalho é discutir com fã de #karamel no @youtube e ganhar mais de 100 likes das sapatão.,1
eu me arrumei em exatos 3 min pra trabalhar,0
"A linda foi colocar no soneca e desligou o despertador, muito inteligente",0
chateada q o meu fechamento é vc mozao tá saindo da moda e eu não consegui fala isso pra ninguém,0
RT @eviesramos: eu amo a indústria sapatao brasileira https://t.co/zFYB8TgiA0,1
Várias sapatão linda aqui na escola kero,1
اااااه يالوقاحه كانوا يبي يحولونه هيئة التحقيق والادعاء العام !!!! https://t.co/zh2ivb5AIa,1
@bielvolei @paullinh4 Basta frequentar uns minutinhos o grupo do Rexona pra ver que não seria surpresa eles gritarem sapatão,1
'Votaram no PEZAO Agora tomem no CZAO',1
'cuidado com a poupanca pessoal Lembram o que aconteceu na epoca do Collor ne',0
'Sabe o que eu acho engracado os nossos governantes  nao pensam em cortar regalias e beneficios desnecessarios que os favorecem porque sera ne e mais do que claro ate mesmo para quem nao quer enxergar eles sao estao la para defender seus proprios interesses  e os dos empresario o no casso eles tambem ou comecamos a tomar uma atitude para mudar de uma vez por todas essa roubalheira nesse pais o a tendencia e so piorar para o povo porque dinheiro para investimentos nao tem mais para aumentos de salario e regalias nao falta',0
'os cariocas tem o que merecem um pessoal que so sabem toma banho de sol e pratica a violencia e nao deu outra de onde se tira e nao coloca um dia acaba',1
'Podiam retirar dos lucros dos bancos ',0
'CADE O GALVAO PRA NARRAR AGORA   FALIIIIUUUUUUU FALIIIUUUUUUU FALIIUUUUUUU  ',0
'Nao e possivel que deputados tenham tantos cargos comissionados ao seu dispor E esse tipo de coisa que precisa ser cortado',0
'Sejam honestos aprovem o projeto original vamos acabar com esta farra no Brasil',0
'Nao a pizza anunciada de anistia do caixa  Sim a divulgacao da lista da Odebrecht',0
'quem ja viu bandidos fazendo leis contra anticorrupcao ',0
'Olha os caras fazendo algo de util e de interesse publico',0
'Mas ai o MBL mobiliza o povo e vai pras ruas  ironia',0
'Enquanto isso o teori segura a bronca no stf',0
'AVANTE  MEDIDAS o Brasil clama por elas pra cima dos corruptos Cadeia neles',0
'Havia previsao entrar em plenario no comeco de novembro   E preciso aprovar o projeto de lei  medidas anti corrupcao com mais de dois milhoes de assinaturas   E necessario tambem preservar o conteudo original do projeto  ',0
'baguncado do jeito que esta daqui ha pouco vai ter juiz de primeira instancia mandando grampear ministro do stf se e que ja nao esta acontecendo e depois vai dizer que a prova foi colhida de boa fe a lei da magistratura resquicio da monarquia tambem precisa ser revogada',0
'Politicos jamais aprovam leis que prejudicam eles direta ou indiretamente esta PEC e um desdobro pela crise que o Brasil esta devido as dezenas e centenas de bilhoes de reais desviados todos os anos pelo Brasil muito dinheiro meu amigo que faz  a diferenca',0
'Limitar por   ou  anos o salario de politico e a mesma coisa que nada Isso nem faz cocegas para eles pois mesmo que ganhassem o triplo do que ganham nao teriam  por cento do patrimonio e luxo que ostentam',0
'o problema nem sao os salarios  O PROBLEMA sao as verbas eventuais  desembargador recebendo  MIL  e a justica e cega tem cara pedindo vista nao ta enxergando nadaou se faz de cego ne STF ',0
' para o Judiciario Acreditam mesmo neste indice ',0
'Quem gera a riqueza de uma nacao e o trabalhador Politicos e funcionarios publicos nao geram riqueza eles se utilizam dela E no caso do Brasil roubam mesmo E podem inventar medidas que se nao parar a corrupcao o pais nao mudara nada So vai piorar',0
'pois aquela novinha para receber alguem  sabe qual e o salario dela aivamos mandar cortar ela',0
'Renato voce tem toda a razao temos de acabar e com aquele desgoverno passado tipo populista que ao inves de ensinar a pescar quer dar o peixe e com isso se perpetuar no poder a qualquer custo',0
'Nossa que coisa relevante a mulher dele e voluntaria',0
'Diminua seu salario tbm presidente Coloque um teto no salario de todos os politicos Estabeleca que o aumento dos seus salarios acompanhem o aumento do salario minimo ',0
'nao esqueca da justica tb juizes desembargadores etc etc',0
'Voces sao idiotas ou se fazem Voces sabem que ele e do executivo e quer que interfira nos outros poderes Esses salarios sao vinculados a texto constitucional se informem mais nao que ele seja santo mas pra nao passarem vergonha de falar coisa que nao sabem',1
'Falei alguma mentira',0
'voce falou tudo',0
'Resumiu bem a opera',0
'Nunca vi tanta hipocrisia numa pessoa so Tentando cortar gastos com necessidades basicas da populacao e concedendo aumentos absurdos as classes que apoiaram o golpe Sabemos bem que carne ele esta cortando',0
'Os Ricos continuam ricos e os pobres continuam pobres retiraram foi a dignidade delesisso sim',0
'Alexandre Acioni vai estudar pra saber o que e comunista Essas medidas do Temer sao pior que comunismo voce e mais um pobre metido a besta que fica repetindo mazelas igual a um papagaio de repeticao',1
'Porque nao corta os gastos dos politicos',0
'Saude educacao emprego e seguranca nao existe mais neste pais lamentavel',0
'Sem a Pec o dinheiro tera que sair de algum lugar  ou seja novos imposto e aumento dos ja existentes O problema da educacao  saude e seguranca e a corrupcao se isso resolver vai sobrar dinheiro para essas areas ',0
'PEC  DA  VIDAAAA    VIDA LIVRE  DE  MAMATA   ESQUERDALHAAAAAA  kkkkkkkkkk',1
'fim da isencao de impostos para todas as igrejaschega desta bagunca',0
'Vai taxar dinheiro de doacoes Coitados dos mendigos',0
'Unico corte verdadeiramente na carne e acabando com o excesso de beneficios e diminuindo o salario dos politicos Ahh claro diminuir a quantidade deles tambem e bem vindo',0
'Deveriam mas isso nao sou quem vai saber te responder pergunta la na PF',0
'enquanto um presidente nao tiver coragem de propor acabar com TODAS as regalias e beneficios dos deputados e senadores  para mim ele continuara a ser um presidente qualquer Caso fosse  candidato reeleicao nao teria o meu voto',0
'Paulo Bertazzi  o que voce quer e uma ditadura de novo',0
'Sr presidente o Brasil esta ao seu lado que venham as reformas chega de mimimi e vamos trabalhar',0
'Mais um pobre metido a besta ja ja fica sem dinheiro e vai sentir falta dos bons tempos',1
'Bons tempos O Brasil TEVE bons tempos Entao me lembra ai por que eu nao lembro nao HAHAHA',0
'Sabe o que e engracado e que SIM O POVO VAI PAGAR O PATO RECHEADO E BEM GORDO',0
'pra que ele iria fazer isso kkk pra que um politico iria ser contra politicos receberem muito',0
'Martin Sales deixa de ser idiot  agora ninguem pode discordar do temer que e mortadela so nesse pais mesmo que pobre metido a besta defende a direita',1
'Viva a lava jato que venha as delacoes politicos corruptos cana ',0
'Bernardo Cabas   Os deputados federais ja estao se movimentando para anistiarem o caixa dois que existe ate os dias de hoje So querem condenacoes daqui por diante Estao quebrando a espinha dorsal da lava a jato que e a delacao premiada',0
'Repatriacao do dinheiro dos  parentes laranjas',0
'Cortar a propria carne   Estou vendo so  o ze povinho se ferrar Cortar na carne e diminuir o inchaco da maquina publica  e diminuir o ganho dos politicos ',0
'Que carne  Ele nao recebe salario minimo ja e aposentado nao precisa do SUS e muito menos de educacao publica a unica carne que ele esta cortando e da pobre quando politicos e ricos serao atingindos ',0
'Sem reforma tributaria e a do mercado da divida NUNCA cortarao da carne Juros da Divida publica levam cerca de quarenta e tres por cento do orcamento Os gastos primarios nao chegam a  por cento A PEC nao vai resolver nada',0
