text,hate_speech
'Esse dinheiro ira fazer brotar agua do solo ',0
"""Nutella pode causar câncer"".
Espero que esta notícia ajude a diminuir a taxa de obesidade.
Só gordinho continue chupando Nutella",1
RT @VemPLutaBrasil: #SomosTodosJoice Joice ganhou o processo. Parabéns @joicehasselmann https://t.co/VfzOiFO6yP,0
"Porque hoje é o dia da criança!
Promova-se a #natalidade, não o aborto!
#DiadaCriança #RenovarPortugal #Aborto https://t.co/QFSrva1Z70",0
'Eu fiz um programa hoje',1
RT @ezvenus_: Incrível como é fácil namorar,1
@taiornn @ JOAQUINVOLOTES ESTA REUNIÃO POLITICAMENTE CORRETA FAZ UM ACESSO EUROPEU NA FACE DOS REFUGIADOS E NÃO SABE E NÃO DEFENDE!,1
Vamo ver o que o papai acha http://t.co/z5ehkDHrLY,0
"O cara muda de turma de manhã, e à tarde já vira relator da Lava Jato. Tem treta não, imagina... https://t.co/3XnjgagaJ9",0
"Abri a janela, uma mulher gorda no apartamento da frente estava olhando para baixo e chorando, acho que ela caiu patty",1
Boa semana para todos! https://t.co/GylJKCPVF5,0
Q mulher estúpida! https://t.co/31IFZgfzxR,1
"@loIitagem o Oscar é racista. se tu diz que não, é ignorar o racismo apontado pelos negros. ""só porque não tem"" não tem, that is the point.",0
"Gente, eu não sou latino só porque nasci no Brasil, vocês sabem, os latinos são sujos, eu tomo banho",1
'Nao entendi o que ta faltando pra ele ser preso',0
RT @pxandreia: @GABRIELPlNHEIRO foi adicionado porque ninguém deu o espírito da homossexualidade para se declarar mulher. Isso faz mais do que _,1
Sua mãe no trabalho até tarde https://t.co/ca0aLsBXXz,0
Ex-ativista LGBT se torna pastor e inspira filme: “Estou aqui para honrar a Deus”... https://t.co/B8c0ZW5qAd,0
"Cara... sério... o que dizer disso?? 
Vamos nos ""expressar"" então e queimar a sede dessa revista! https://t.co/KCuVwRNUEl",0
"31 Jan,""Popular Alvalade"":
Eu,@RuiHCruz, @Djubsu, Ana Garcia Martins e convidados-surpresa.
Bilhetes à porta ou em _ https://t.co/NXeFsfkN6C",0
"@ibrags isso é doideira. Os sírios-libaneses quando vieram pra cá não receberam 1% das benesses desses refugiados, mas agradeciam",1
'Bewafa morre',1
A luta continua #orgulhohetero!,1
"@Publico 
Haja administrações com juízo! Finalmente as coisas parecem estar a mudar.
@realDonaldTrump",0
"MagnoMaltaOfc Por favor, senador, use o projeto de lei que aprovou o ""casamento gay"". Você é o único que pode apelar, você tem coragem.",1
RT @EtBipolar: nois dá conselho mas no fundo nois que tá precisando,0
"@canofdandelion você é estúpido. Aqui, apenas defendi esses direitos (percebo que as mulheres não são os homens).",1
"“Bolsonaro não vencerá as eleições”, afirma Aécio Neves (zueira edition)
AH TÁ...
ps: assistam até o FINAL https://t.co/P2Wlv6sr96",0
"@ jufabiana25 Bom saber, mas por que existe outro dia da mulher?",1
@UOLNoticias Será os refugiados islamicos eles vão dar espaço? A dubai da terra eles não os querem que feio @EstranhoSemNome,0
Essas mulheres me chutaram de raiva,1
"@pedrinhu_tecix caraio. lisinha, ai sim!",0
'Esperando o dia dos seus homens para comprar uma toalha para a cobra humana',1
@Kadu_Ferreira_ vai se fude angola não tô de graça não krlh,0
'Cruz Eu acho que des Bosta',1
"'Eles são doces, mas não cheiram a melros'",1
"@gabrisinhas @LeoLimaDuarte nossa miga, cê acha mesmo que a vida de um negro é mais fácil? tu não sabe o que é preconceito.",0
Mas ainda havia aquelas gostosas que estavam no playboy na semana seguinte quando foram embora,1
"Para fazer isso, mova-a: ou a mãe dela está fechando ou enviarei para TI. Atenciosamente, CAMIN _ https://t.co/dcaofcwXCK sempre permanece",1
"@ JhullyMelo79 Na verdade não sapatos, eu estava errado ...
E eu realmente quero ter um pau grande",1
O mundo dos Fufas está cada vez menor,1
"Realizou-se, em 11 de Fevereiro, a primeira reunião Ordinária deste ano, do Conselho Nacional do PNR.
https://t.co/4xXPfWi5Yd
#Portugal #PNR",0
' O  que gasto no cuellar erradamente dava pra ter comprado o cueva',0
'Vai te lascar miquinho amestrado',1
"RT @brasil_fotos: Vendo sua popularidade despencar e a debandada de seus seguidores, Reinaldo Azevedo agora afaga a esquerda para ver se co _",0
'Cruz credo dessa bosta',1
Imagina se fosse um dossiê sobre os hábitos sexuais da Hillary... o que ia ter de sjw achando um absurdo o machismo cristão conservador.,0
"Homofobia é outra pessoa para Demi que era homossexual assassinado, não vê no jornal ??",1
Chega de lençóis com esquerdistas ... Vou me casar falando para um grupo absurdo!,1
'que absurdo estou indignado com essa chacota ',0
Vem Kiridãm! Marco Feliciano articula para ser candidato a vice de Bolsonaro em 2018 https://t.co/EEMyvR903p https://t.co/3PsKyMiKnH,0
"Pela Europa das Nações livres e soberanas, este é e sempre será o nosso modelo!
https://t.co/8tcwCOxsOi
#Brexit #EU https://t.co/ClmhMW4Og6",0
"Apresento a vocês meu foguete AEN17.
Direccionado para Angola sem misericórdia nem graça! Se Angola não é nossa, mais va _ https://t.co/1eA3Rzkjej",1
"90% dos pais não sabem que seus filhos e adolescentes assistem ao youtuber adolescente gay doutrinando seus filhos (Luba, etc. _ https://t.co/0TLTgw71Sy",1
Felizes #DiaDasMulheres para verdadeiras guerreiras que trabalham ou cuidam do lar enquanto putas lutam para abortar e andar nuas,1
"@ Nath_Santos 20 - Você tá chupando coisa feia, tá gordo pra semear ..",1
ESSE CARA SOU EU http://t.co/Cb1c5GSY,0
Pedreiro se forma em Direito após pedalar 42 km por dia para estudar (e agora esquerdopatas?) https://t.co/gRziFecOgf,1
"Falando em tpm, minha menstruação atrasou 2 semanas ... Se eu não fosse calçado ficaria preocupado",1
'Sempre uma varzea Time pequeno e assim mesmo',0
@ killercookie77 oi sapato? Eu só me pergunto por que vou colocá-lo no meu tcc,1
"o meu verniz branco é mesmo feio, parece corretor ",0
"Minha cidade: Lisboa!
""Anoitecer na Estrela""
Acrílico s/tela https://t.co/0hEBjivDnu",0
'Cara que bota preco em ideal nao e idealistaE mercenario',0
'Comparacao sem nexo Tyson passou quanto tempo no auge pra chegar a fazer isso e tu sabes o motivo  Tyson e um mito que infelizmente se perdeu no fim de carreira',0
"""A maior ambição da mulher é despertar o amor."" #MulherDeVerdade",1
Kd as suvaqueiras peludas essas horas ??? https://t.co/tbK7HJl3Vv,1
"@fpdobbin @g1 eita, não é zero... Alemanha avança para restringir uso da burca https://t.co/Z66n4Bz0q5 via @dw_brasil",0
"SIM, COM 16 ANOS UM JOVEM NORMAL ESTÁ VENDO MULHER PELADA E SE MASTURBANDO #JoaquinResponde https://t.co/pJTdJtkgva",0
"@Iago_ForaPt achei engraçado que ngm falou em direita aqui, mas vocês mesmo se entregam",0
'Esse asno ainda tem meu nome ta de sacanagem',1
Furos e até mesmo furos confidenciais ilegais tem sido um problema em Washington há anos. O falido @nytimes (e outr _ https://t.co/wXKcxl4QXL,0
@beckttx @spacelerman ELA EH SAPATAO EH LARISSA PLAY IDEIA GO Q ELA FOI GLORIFICADA,1
"""Feche essa bunda""",1
RT @lionnisterz: SAPATOS TÃO NERVOSOS https://t.co/utM5uaa14Y,1
'desgracado bandido mais bandido ainda e quem vota numa desgraca dessa  eta povo burro ',1
"Meus amigos do curso falam que são hetero, casa, mas são Sapatão e não eu",1
@CapitalismoOP erro quando um homem é um homem e uma mulher é uma mulher,1
"Uma #MulherDeVerdade não é adepta a joguinhos infantis. É sincera, fala o que pensa e o que sente.",1
"""Ele ganhou porque o povo do Nordeste não sabe votar.""",1
RTNew_Delia: E países que acolhem refugiados. Você tem que gastar dinheiro para ajudar essas pessoas em seu país. Infelizmente essas pessoas não dão _,1
GENTE POR FAVOR o preconceito está na sua cabeça,0
"Veja fotos e vídeos do Islã, não aqui! https://t.co/rnj2MV3chu
#RenoverPortal #Ministry #Islam #Muslim #Mosques #Portugal",1
Olha o NÍVEL do noticiário de um dos maiores jornais do país!!! É sério que tem gente que PAGA pra ler isso??? https://t.co/7tqxQ81EY6,0
"Parabéns Beyoncé!
Estamos em Fevereiro e já ganhaste o prémio da foto mais absurda de 2017 https://t.co/qqOnU0UvdJ",0
RT @dexmagazine: Presidente sul-africano pede confisco de terras brancas | https://t.co/QruyRMyl8A https://t.co/DOAZeHnpA4,1
"""As melhores mulheres são as que querem trepar com você, e as piores são as que não querem."" - Lemmy - Motörhead - @homemdeverdade",1
@ bento__9 @aloaloads isso é racista pos black gay fufas e travestis simo,1
Seja um Piriguéte e nos conquiste em ação. Valorize-se e conquiste uma vida inteira.,1
@httppocrl @nevermindbfh vocês são fufas fofas EHHEHEHE,1
"@CapitalismoOP vishi.. kkkkkk o pior que essa travesti parece homem.... com muita cara de homem.... 
saudades travesti raiz kkkkkk",0
"@fcancio 
Só pensa no Trump. Só fala do Donald. Algum fetiche?
Claro que ele é uma esperança de um novo amanhecer, mas varie no tema. ;)",0
o diminutivo INHO não acompanha a trajetória de um HOMEM DE VERDADE.,1
"Felipe Neto era foda em meados de 2009/2010/2011, mandava bem no humor negro!
Virou um personagem bicha pra ganhar money da gayzada",1
'Um volante da base PELO AMOR DE DEUS para o lugar de Marcio AraujoPELA AMOR',0
"@CarlosMvrtins @Curate_Angola desculpa, eu gostava de conseguir respeitar a tua opinião mas não consigo. Se eles são felizes, pq contrariar?",0
"Ta proibido fazer piada machista, exceto se vc for o Gregorio na campanha do Freixo",0
"RT @GABRIELPlNHEIRO: Será? 
Perguntar não ofende ninguém, ué https://t.co/mgbR9IRIgy",0
"Se você tem um namorado que diz que não assiste garotas gostosas e que
nunca bata a batida! FUJA: essa é uma garota sem caráter !!!",1
'Nunca vi tanta hipocrisia numa pessoa so Tentando cortar gastos com necessidades basicas da populacao e concedendo aumentos absurdos as classes que apoiaram o golpe Sabemos bem que carne ele esta cortando',0
jApOnÊs AbRe TeU oLhO,1
"RTsadcharlott: Homens não gostam de mulheres, homens amam a feminilidade, aqueles que amam mulheres são represas",1
"RT @Lewis_Face: O Erro Do #PSG 
Foi Jogar De Branco
O #Barça Pensou Que 
Fosse #Real_Madrid
#MSN ",0
Tinha que ser preto (nada contra)))),1
"Coitado desse povo servindo como TAPETE dos lideres do movimento. o Boulos anda de carro e tem muito dinheiro.
https://t.co/N4ilFkgBMp",0
Hoje eu fui paquerado no trânsito,0
mas puta que pariu que ódio de mulher machista e burra,1
"""Donuts de malha queimam por causa de Konka Pode""",1
"@Estadao Era as feminista que são capachos do lulopetismo.
Lugar de mulher é onde ela quiser.
Lugar de feminista é onde a Esquerda mandar",1
RT @JOAQUINVOLTOU: TER O CRAQUE NETO COMENTANDO FUTEBOL EUROPEU É A MESMA COISA QUE TER O GOLEIRO BRUNO COMO CONSELHEIRO AMOROSO,0
"Eu sou saudável, sou feia para sentar e pressionar",1
'E so ver o numero de dislike de seu coment inutil e ver que nao tem tanta moral assimPalhaco ',1
Gostaram do novo logo? https://t.co/UYOuJwd1q6,0
O que essa juventude está fazendo com essa tal liberdade? Confundindo com libertinagem. Quanto mais se faz... https://t.co/Dw4OZ8xPQS,0
Eu me pergunto se os fufas comparam seu cheiro ao de seu parceiro,1
'Ahahahahaha Voce devera trabalhar em dobro ou em triplo ele nao ',0
"Aliás não vou na @HomeDewarded Campus Party, lugar Bytolinhas sem amigos de verdade !!!! E até a própria Virgem.",1
"Que notícia, que relevância! Parabéns pela cobertura, @g1 ! https://t.co/71M8uDew5c",0
'So conversa mole desde que golpeou o poder nao e Temer',0
o dia é das bruxas mas a noite é dos solteiros,0
"@LouisaOfner tem XX cromossomos não femininos, não é preconceito, é biologia",1
"#LittleMix VC Você acha que Jesse é feio, gordo, a esposa de Chuck VC parece estar cega com problemas comigo _ https://t.co/oiIN74x12O",1
Sou gorda sou feia de sentar em cima e estou apaixonada,1
"RT @pedrohenri_lf: O orgulho homo pode tweetar, mas é um preconceito do orgulho justo? Qual é o problema com seus meninos? '-'",1
pensava q essa cena de n se sentirem minimamente atraídas por raparigas mas no entanto quererem entrar no mundo das fufas já n era moda,1
RT @TainaGuerreiraa: mãe natureza chora cada vez que homem branco mata árvore pra fazer ingresso de show da anitta,0
Com a família no Taisho. @ Taisho Restaurante Japonês https://t.co/gBRvUWMaGr,0
'Vamos iniciar  levando porrada Essa molecada nao tem nem corpo Vao pipocar',0
"Contra todos os ataques à #Nação, à #Identidade e à #Família, só o Nacionalismo é solução.
Os ventos são de mudança! https://t.co/4p1TApSNaJ",0
"RT @girlslkgirls: sapatão raitella, tem como? tem https://t.co/cPHYOylEYz",1
RT @FifaOverHoes: Mostrar relacionamento gay não tem problema. Basta não ser homossexual. https://t.co/Trx6lPIVI4,1
Eu não tenho preconceitos nem mesmo uma lavagem preta,1
"Boicote mediático ao PNR: crime no jornalismo 
https://t.co/GEobmnYdOD https://t.co/QBWrB6ByVy",0
"@linknpacto miga, pare. é uma construção social. se você não enxerga isso, além de burra, é racista.",0
sou branco sofro racismo,0
"Sou engraçado, mas respeitoso, não sou gay https://t.co/gC4L1yJ1ls",1
"RT @diogo_sabio: Solinho destes às 8 da manhã é gnd mimo, mas faz lembrar mt o verão e um gajo não aguenta tar fechado numa sala de aula",0
"AR CAR AR AR ENOO EN TO OJOO TO TOANANAN Y T T IPIPIP ::
1. Ensino para aprender no bloco
2. Não apareça
SA. Dizer que você é um bEN chique em ""Pai do Ministro""?",1
"Tem Grafite que é bonito,é arte ..Agora os rabiscos, Pichações????Tem que apagar mesmo. https://t.co/hQsbuiiPQk",0
"Todo o Islâmico dirá que sua religião é da paz,porque no Corão diz que a paz só existirá no Mundo quando o Islão for a única religião.",0
existem mulheres estúpidas em vez de continuar a andar para trás para cometer o mesmo erro,1
"RT @rpsantos1970: Não faz sentido Portugal acolher imigrantes, enquanto a nossa população se encontra desempregada e é obrigada a emigrar. _",1
"Isso é uma consequência tardia da decadência. Ciente de que seus dias como artista descambavam para o ocaso, a... https://t.co/RBrxXSM2RM",0
"""Cala a boca""",1
"@ajulysantos Novo filme: ""O Curioso Caso de Quem Sempre Atacou A Igreja Católica e o Cristianismo Mas Agora Defende o Papa Francisco""",0
Deve ser preto (sem conflito))),1
'Ele foi sincero Corram atras',0
'Falou o cara que nao sai da pagina verde',0
Dizer uma frase idiota de efeito e não refutar nada só prova o quanto voce é alienada! https://t.co/Pq5xwJyFEU,0
RT @bitchdonash: @direitafalando melhor twitter,0
"As pessoas dizem que estou linda grávida, cadê ????? Gente me sinto um monstro, tanto kkkk gordo e feio",1
'La vem mais um afeminado Peta invadir comentario alheio Uiiiiiiii nojentaaaa',1
"santosluccc, você não conhece os refugiados, você não conhece a natureza de cada um deles, e você nem sabe se tem terrorista aí",1
@Uma_Brasileira ta surpresa com celular na cadeia  ??? kkkkkk,0
"SÓ LEMBRE-SE: HOMEM NA ROCHA E MAQUILHAGEM COMEMORANDO O #diainternacionaldamulher É RECONHECIMENTO CULTURAL.
Não vamos permitir isso.",1
Uma mulher é muito estúpida quando ama um menino,1
"""Maria vai lavar uma louca para que você possa ganhar mais.""",1
"Ela quer chamar a atenção do marido, ela organiza um grupo com os amigos para ele, burro https://t.co/sHHSV1hg7a",1
' SERA POLICIA FEZ PERICIA NO CARRO  ESTRANHO NE ',0
@snnjess Vira sapatão nunca te pedi nada.,1
10 notícias que provam o quanto o feminismo é necessário  https://t.co/3mIKQvLOHL,0
"Ando a passear pela Baixa do Porto e encontrei um prédio que não foi transformado em turismo de habitação.
JURO!
Vou jogar no Euromilhões",0
"@morgannavalente então, mas vc me chamou de assassino
Como faz pra provar agora?",0
"E os socialistas, parva? ""Catarina Kinnvall: “É similar a forma como o islão radical e a extrema-direita mobilizam”: https://t.co/g3D84EGKja",0
RT @TourMicao: as sapatao vao domina o mundo https://t.co/gWVPCBohC6,1
RT @ZAMENZA: Roberta tem a mesma idade que Emilly. Mas você sabe por que só um entende e diz que vai melhorar? Porque o outro é “feio” e gordo.,1
"@giovannaaramoss então pra falar dos Sírios refugiados, eu teria que ser um sírio refugiado? (juro que não é gastação)",0
"pelo menos eu consegui o nome da garota que eu queria
e como meu tênis estava certo, é furtivo",1
Quantos centímetros uma feminista destrói?,1
água sendo essencial é uma coisa de joaninha. Cerveja é obrigatória!,1
Lamentável que toda minha equipe ainda não tenha sido aprovada. O maior atraso da história do nosso país. Obstrução _ https://t.co/WUcwRgPKwe,0
"O PAI DA FEMINISTA PAROU DE COMPRAR UM CIGARRO PARA O OBJETIVO 2 DE ZIDANE EM 1.998, NUNCA DEVOLVEU #JoaquinRespondent https://t.co/EzreOGNSJa",1
"“Muda é uma mulher que aceita ser amante porque a considera uma traidora, ajuda a destruir um relacionamento e nunca será moral para ser única ..!",1
a vantagem de namorar um mendigo é que quando você a leva para casa você pode deixá-la em qualquer lugar,1
"RT @JuliaChamorro8: @ExpressoEpoca  A propria filha de 16 anos que se expõe na internet, bebada, drogada e semi nua. Se acionar a PF é capa _",0
"FONGAS, FUFAS, SAPATONAS, LÉSBICAS – Capazes https://t.co/VRksVR4JsT",1
